,Year,District Name,District Code_x,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,District Code_y,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Tests Taken,Reading / Writing,Math
4270,2009,Shawsheen Valley Regional Vocational Technical,8710000,288,94.4,0.7,0,1.7,2.8,0.3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,102,449,467
4271,2009,Shrewsbury,2710000,386,95.1,2.1,0,0.8,2.1,0,2710000,0.3,11.8,1.8,3, , ,83,49.9,50.1,335,544.5,564
4272,2009,Silver Lake,7600000,243,96.3,0.8,0,0.4,2.5,0,7600000,0,0.5,1.2,0.3, , ,97.9,47.1,52.9,172,493,503
4273,2009,Somerset,2730000,243,94.7,0,0.8,0.8,3.7,0,2730000,0.2,1.4,1.4,0.6, , ,96.4,49.6,50.4,195,496,519
4274,2009,Somerville,2740000,307,79.2,6.5,0,1,13,0.3,2740000,0.3,8.1,15.6,30.9, , ,45.1,48.4,51.6,164,464,477
4275,2009,South Hadley,2780000,178,90.4,3.4,0,2.2,3.4,0.6,2780000,0.3,1.7,2.7,4.8, , ,90.4,48.9,51.1,94,524.5,544
4276,2009,South Middlesex Regional Vocational Technical,8290000,105,81.9,9.5,0,1,7.6,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,39,393.5,405
4277,2009,South Shore Charter Public (District),4880000,19,100,0,0,0,0,0,4880000,0.9,1.9,9.8,1.7, , ,85.7,44.9,55.1,20,474,480
4278,2009,South Shore Regional Vocational Technical,8730000,135,95.6,1.5,0,0,3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,49,437.5,478
4279,2009,Southbridge,2770000,102,60.8,12.7,1,6.9,18.6,0,2770000,0,1.7,2.1,35.3, , ,60.9,48.5,51.5,39,432,439
4280,2009,Southeastern Regional Vocational Technical,8720000,268,86.2,3.4,1.5,1.1,7.1,0.7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,117,398,408
4281,2009,Southern Berkshire,7650000,50,98,0,0,0,2,0,7650000,0.2,0.7,2.7,1.4, , ,95,49.7,50.3,35,513,503
4282,2009,Southern Worcester County Regional Vocational Technical,8760000,241,90.9,2.1,0,1.2,5.4,0.4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,74,453,479
4283,2009,Southwick-Tolland,7660000,145,91.7,2.8,0,0.7,4.8,0,7660000,0.2,0.6,1.4,1, , ,96.9,49.2,50.8,86,509,496
4284,2009,Spencer-E Brookfield,7670000,154,81.8,12.3,0,1.3,4.5,0,7670000,0.8,0.4,1.6,2.5, , ,94.9,48.1,51.9,113,472,499
4285,2009,Springfield,2810000,"1,509",59.1,10.8,2.4,3,24.7,0,2810000,0.2,2.5,27.9,49.9, , ,19.5,48.5,51.5,487,412.5,413
4286,2009,Stoneham,2840000,205,91.7,3.9,0.5,1,2.9,0,2840000,0,3.1,1.7,3, , ,92.1,49.1,50.9,149,486,496
4287,2009,Stoughton,2850000,290,83.8,4.5,0,2.1,9.3,0.3,2850000,0.1,3.5,10.7,3, , ,82.8,47.5,52.5,202,488.5,506
4288,2009,Sturgis Charter Public (District),4890000,52,94.2,3.8,0,1.9,0,0,4890000,0.6,1.1,3.6,0.6, , ,94.1,56.6,43.4,54,569.5,539
4289,2009,Sutton,2900000,99,90.9,5.1,0,1,3,0,2900000,0.1,0.8,0.7,0.8, , ,97.6,49.6,50.4,79,525,537
4290,2009,Swampscott,2910000,178,92.1,5.6,0,0,2.2,0,2910000,0.2,1.9,2.3,1.8, , ,93.8,49.7,50.3,166,533,544
4291,2009,Swansea,2920000,117,97.4,0,0,0.9,1.7,0,2920000,0.2,0.9,1.2,0.3, , ,97.3,47.1,52.9,61,528,517
4292,2009,Tantasqua,7700000,279,93.9,2.2,0,0.7,2.9,0.4,7700000,1.4,0.8,0.6,1.9, , ,95.3,48.1,51.9,155,507.5,552
4293,2009,Taunton,2930000,425,80.7,5.6,1.6,1.4,10.6,0,2930000,0.2,1.1,7.1,6.7, , ,85,48.3,51.7,229,472,496
4294,2009,Tewksbury,2950000,293,88.7,2.7,0,3.8,4.8,0,2950000,0,2.1,0.7,1.8, , ,95.4,49.9,50.1,202,504,520
4295,2009,Tri County Regional Vocational Technical,8780000,194,92.3,1,0,1.5,5.2,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,77,433.5,453
4296,2009,Triton,7730000,210,88.6,6.2,0,1,4.3,0,7730000,0.3,0.7,0.7,1.2, , ,97,48.1,51.9,123,509,523
4297,2009,Tyngsborough,3010000,132,94.7,1.5,0,1.5,2.3,0,3010000,0.1,3.9,0.3,1.7, , ,94,48.9,51.1,91,481.5,525
4298,2009,Upper Cape Cod Regional Vocational Technical,8790000,115,90.4,1.7,0,2.6,4.3,0.9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,48,429.5,463
4299,2009,Uxbridge,3040000,102,92.2,3.9,0,2,2,0,3040000,0.4,0.7,0.9,2.6, , ,95.4,46.6,53.4,67,491.5,512
4300,2009,Wachusett,7750000,437,92.9,2.3,0,1.6,2.7,0.5,7750000,0.3,1.6,1.1,1.2, , ,95.8,48.5,51.5,379,527.5,541
4301,2009,Wakefield,3050000,241,95.4,1.7,0.4,1.2,1.2,0,3050000,0.1,1.7,1.7,1.3, , ,95.2,50.2,49.8,188,521.5,523
4302,2009,Walpole,3070000,271,94.1,1.8,0,1.8,2.2,0,3070000,0.1,1.3,2,1.2, , ,95.3,49.6,50.4,238,527.5,531
4303,2009,Waltham,3080000,318,86.2,3.5,0.9,0.3,9.1,0,3080000,0.1,6.8,9.9,21, , ,62.2,48.1,51.9,203,475.5,496
4304,2009,Ware,3090000,71,57.7,16.9,0,11.3,14.1,0,3090000,0.2,0.6,2.1,2.9, , ,94.1,48.5,51.5,23,477.5,533
4305,2009,Wareham,3100000,184,85.3,3.3,0.5,2.7,8.2,0,3100000,1.1,0.8,12.5,2.3, , ,83.3,46.9,53.1,120,466.5,485
4306,2009,Watertown,3140000,120,87.5,5,0,0,7.5,0,3140000,0.6,5.5,3.4,6.9, , ,83.5,48.9,51.1,89,475.5,509
4307,2009,Wayland,3150000,214,98.1,0,0.5,0,1.4,0,3150000,0.1,9.8,4.3,3, , ,82.8,48.5,51.5,213,604,628
4308,2009,Webster,3160000,122,70.5,4.9,0,1.6,23,0,3160000,1.9,1.6,4.2,8.6, , ,83.6,49.4,50.6,69,449.5,467
4309,2009,Wellesley,3170000,301,97,1.3,0,0.3,1.3,0,3170000,0.2,6.6,4,2.3, , ,87,49.4,50.6,286,614,625
4310,2009,West Boylston,3220000,80,96.3,1.3,0,1.3,1.3,0,3220000,0.3,1,0.4,1.8, , ,96.6,51.9,48.1,67,520.5,528
4311,2009,West Bridgewater,3230000,100,98,0,0,1,1,0,3230000,0.2,1.7,1.9,0.8, , ,95.4,49.2,50.8,84,480,501
4312,2009,West Springfield,3320000,281,73,7.5,1.4,4.6,13.5,0,3320000,0.3,2.5,3.1,10.3, , ,83.8,48.1,51.9,130,507,516
4313,2009,Westborough,3210000,253,96,1.2,0.4,0,2.4,0,3210000,0.1,11.8,1.4,4, , ,82.8,48.9,51.1,236,586,611
4314,2009,Westfield,3250000,493,85,3.2,0.2,1.8,9.7,0,3250000,0.1,1.2,1.4,8.1, , ,89.2,46.6,53.4,208,492,510
4315,2009,Westford,3260000,374,98.9,0.5,0,0.3,0.3,0,3260000,0.1,9.4,0.4,0.7, , ,89.4,48.1,51.9,350,584.5,602
4316,2009,Weston,3300000,158,98.1,1.3,0,0,0.6,0,3300000,0.1,10.8,6.3,1.4, , ,81.3,48.7,51.3,158,616,623
4317,2009,Westport,3310000,126,77.8,4.8,2.4,3.2,11.9,0,3310000,0.1,0.4,0.8,1, , ,97.7,48.2,51.8,63,474,485
4318,2009,Westwood,3350000,204,98,1.5,0,0.5,0,0,3350000,0.3,4.4,1.9,1, , ,92.3,49.2,50.8,184,578.5,600
4319,2009,Weymouth,3360000,466,81.5,6.7,0,2.4,9.4,0,3360000,0.6,2.6,3.4,3.9, , ,89.5,48.1,51.9,240,486.5,506
4320,2009,Whitman-Hanson,7800000,286,88.1,3.1,0.7,1,7,0,7800000,0.1,0.4,2.6,1.3, , ,95.6,49,51,197,495,516
4321,2009,Whittier Regional Vocational Technical,8850000,223,95.5,0.9,0,0.4,3.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,85,441,466
4322,2009,Wilmington,3420000,222,94.6,1.4,0.5,0,3.6,0,3420000,0.9,2.7,0.5,0.9, , ,94.9,49.3,50.7,177,518,534
4323,2009,Winchendon,3430000,95,74.7,10.5,0,2.1,12.6,0,3430000,0.2,1,1.6,3.2, , ,93.9,49.5,50.5,36,494.5,480
4324,2009,Winchester,3440000,250,97.2,1.6,0,0.4,0.8,0,3440000,0.1,7,1,1.4, , ,90.5,48.7,51.3,247,597,616
4325,2009,Winthrop,3460000,123,78.9,4.1,1.6,6.5,8.9,0,3460000,0,0.7,1.5,1.4, , ,96.4,50.6,49.4,98,485.5,510
4326,2009,Woburn,3470000,300,88,3,1,1.3,6.7,0,3470000,0,5,3.4,6.9, , ,84.6,48.8,51.2,221,468,491
4327,2009,Worcester,3480000,"1,655",72.9,7.3,1.6,4.5,13.5,0.3,3480000,0.7,8.4,12.6,31.8, , ,46.5,48.5,51.5,774,438,445
4328,2008,Abby Kelley Foster Charter Public (District),4450000,20,100,0,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,17,461,471
4329,2008,Abington,10000,124,91.1,4,0,0.8,4,0,10000,0,0.7,1.8,1.5, , ,96,48.5,51.5,103,492,512
4330,2008,Academy of Strategic Learning Charter (District),4150000,8,50,12.5,0,0,37.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil
4331,2008,Academy Of the Pacific Rim Charter Public (District),4120000,31,100,0,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,33,456.5,472
4332,2008,Acton-Boxborough,6000000,430,97.9,1.2,0,0.5,0.5,0,6000000,0.2,13,1.2,1.5, , ,84.1,49,51,462,605.5,628
4333,2008,Adams-Cheshire,6030000,84,84.5,7.1,1.2,1.2,6,0,6030000,0.5,0.9,2.3,1.2, , ,95.1,48.9,51.1,61,476.5,494
4334,2008,Agawam,50000,289,86.5,3.1,0.3,3.1,6.9,0,50000,0.2,1.2,1.2,2, , ,95.4,48.2,51.8,213,477,501
4335,2008,Amesbury,70000,169,87.6,2.4,0,3,6.5,0.6,70000,0.3,0.8,1.4,2.2, , ,95.3,48.1,51.9,121,522,537
4336,2008,Amherst-Pelham,6050000,270,91.9,3.3,0,1.5,3.3,0,6050000,0.9,9.5,10.1,7.1, , ,72.4,48.8,51.2,240,571.5,584
4337,2008,Andover,90000,424,96,2.1,0.2,0.5,0.9,0.2,90000,0.2,8.3,1,2.4, , ,88.2,48.5,51.5,422,563,583
4338,2008,Arlington,100000,256,95.7,2.3,0.8,0,1.2,0,100000,0.1,7.3,4.9,2.5, , ,85.2,49.6,50.4,253,563.5,569
4339,2008,Ashburnham-Westminster,6100000,169,91.1,3.6,0,1.2,4.1,0,6100000,0.1,1.2,1.1,1.3, , ,96.4,47.1,52.9,131,522,543
4340,2008,Ashland,140000,164,97,0,0,0.6,2.4,0,140000,0.2,4,2.9,3.3, , ,89.6,49.6,50.4,161,527.5,557
4341,2008,Assabet Valley Regional Vocational Technical,8010000,200,89,0.5,0,4,5,1.5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,74,431,451
4342,2008,Athol-Royalston,6150000,138,76.8,7.2,0.7,2.9,11.6,0.7,6150000,0.5,0.9,1.6,3.8, , ,93.2,46.7,53.3,66,470.5,478
4343,2008,Attleboro,160000,457,77.5,7.2,0,2.8,12,0.4,160000,0.3,5.5,3.8,6.1, , ,84.2,48.8,51.2,280,478.5,491
4344,2008,Auburn,170000,135,92.6,1.5,0,0.7,5.2,0,170000,0.9,2.4,1.4,2.3, , ,92.9,48.8,51.2,102,483,509
4345,2008,Avon,180000,45,84.4,2.2,2.2,0,11.1,0,180000,0.4,4.3,16.7,2.7, , ,75.9,49.1,50.9,33,448.5,448
4346,2008,Ayer,190000,75,96,0,0,0,4,0,190000,0.4,4.4,10.4,6.2, , ,78.6,47.9,52.1,58,486,502
4347,2008,Barnstable,200000,453,82.1,7.3,0,3.1,7.3,0.2,200000,1.4,2.1,5.2,5.5, , ,85.7,48.9,51.1,311,511.5,511
4348,2008,Bedford,230000,144,95.8,2.1,0,0.7,1.4,0,230000,0.5,9.3,5.7,2, , ,82.5,50.5,49.5,140,562,580
4349,2008,Belchertown,240000,167,92.8,3,0,2.4,1.8,0,240000,0.1,1.2,1,1.8, , ,95.9,50,50,133,523,537
4350,2008,Bellingham,250000,173,89.6,5.8,0,0.6,4,0,250000,0.3,1.5,0.6,2.1, , ,95.6,50.2,49.8,130,481.5,483
4351,2008,Belmont,260000,259,95.4,3.1,0,0,1.5,0,260000,0.2,12.4,4.7,2.9, , ,79.9,48.7,51.3,266,585.5,600
4352,2008,Berkshire Arts and Technology Charter (District),4140000,12,58.3,8.3,0,8.3,25,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,11,451,425
4353,2008,Berkshire Hills,6180000,128,84.4,3.1,0,5.5,7,0,6180000,0.1,1.9,1.7,2.7, , ,93.6,48.1,51.9,91,532.5,504
4354,2008,Berlin-Boylston,6200000,61,93.4,1.6,0,3.3,1.6,0,6200000,1.3,0.9,0.7,0.4, , ,96.7,49.7,50.3,59,503.5,502
4355,2008,Beverly,300000,305,88.5,3.9,0.7,1.3,5.6,0,300000,0.1,1.3,2.6,4.2, , ,91.7,49.7,50.3,252,520,529
4356,2008,Billerica,310000,366,91.3,3.8,0.3,1.9,2.7,0,310000,0.4,2.1,0.8,1.8, , ,94.9,48.3,51.7,282,512.5,547
4357,2008,Blackstone Valley Regional Vocational Technical,8050000,205,98,1,0,0.5,0.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,122,448.5,447
4358,2008,Blackstone-Millville,6220000,126,91.3,4.8,0,0,4,0,6220000,0,1.2,1,1.4, , ,96.3,49.7,50.3,94,511,506
4359,2008,Blue Hills Regional Vocational Technical,8060000,191,93.7,1.6,0,0,4.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,110,413,424
4360,2008,Boston,350000,"3,830",65.5,13.9,0.2,2.2,18,0.3,350000,0.4,8.8,46.4,30.4, , ,14,48.3,51.7,"2,521",440,461
4361,2008,Boston Collegiate Charter (District),4490000,14,92.9,7.1,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,16,493,519
4362,2008,Boston Day and Evening Academy Charter (District),4240000,41,46.3,9.8,0,2.4,34.1,7.3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,17,374.5,360
4363,2008,Bourne,360000,156,90.4,1.3,0.6,1.9,5.8,0,360000,0.3,0.9,3.6,1.9, , ,93.3,49.2,50.8,145,505,531
4364,2008,Braintree,400000,340,97.6,1.2,0,0.3,0.9,0,400000,0.2,5.2,3.5,1.9, , ,89.1,48.5,51.5,312,525.5,540
4365,2008,Bridgewater-Raynham,6250000,309,90.9,2.6,1.3,1,3.9,0.3,6250000,0.3,1.2,2.4,1, , ,95.2,48.9,51.1,263,497,512
4366,2008,Bristol County Agricultural,9100000,102,97.1,0,0,0,2.9,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,63,472,478
4367,2008,Bristol-Plymouth Regional Vocational Technical,8100000,233,92.3,0.4,0.4,0,6.9,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,93,437.5,456
4368,2008,Brockton,440000,952,76.4,6.8,0.1,3,13.7,0,440000,0.9,2.9,45.9,12.4, , ,37.8,48.3,51.7,581,446,455
4369,2008,Brookline,460000,407,94.8,2,0.2,0.7,2.2,0,460000,0.2,17.7,9.9,6.1, , ,66,49.4,50.6,436,582,598
4370,2008,Burlington,480000,247,96.4,1.2,0,0.8,1.6,0,480000,0.1,10.8,2.4,1.2, , ,85.5,48.7,51.3,234,526.5,545
4371,2008,Cambridge,490000,336,89.9,5.7,0,0.6,3.9,0,490000,0.7,10.3,38.2,14.5, , ,36.4,48.4,51.6,321,467,474
4372,2008,Canton,500000,173,90.2,4.6,0,0.6,4.6,0,500000,0.3,5.7,7.2,2.3, , ,84.5,49.4,50.6,192,513.5,548
4373,2008,Cape Cod Regional Vocational Technical,8150000,158,89.2,2.5,0.6,0,7.6,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,45,441.5,443
4374,2008,Carver,520000,133,82.7,3,0,2.3,11.3,0.8,520000,0.3,0,3,0.2, , ,96.4,49.1,50.9,88,507.5,517
4375,2008,Central Berkshire,6350000,184,92.9,1.1,0,2.2,3.8,0,6350000,0.1,1.1,1.2,0.6, , ,96.9,47.8,52.2,112,521,538
4376,2008,Chatham,550000,47,95.7,0,0,0,4.3,0,550000,0.3,1.2,2.5,2.1, , ,94,47.2,52.8,38,482,515
4377,2008,Chelmsford,560000,422,95.3,2.4,0.5,0.5,1.4,0,560000,0.1,7,1.1,1, , ,90.9,48.6,51.4,389,521.5,535
4378,2008,Chelsea,570000,312,55.1,23.1,0.3,1.9,19.6,0,570000,0.2,4.2,7,73.4, , ,15.2,49,51,113,425,461
4379,2008,Chicopee,610000,598,67.4,6.5,0.8,4.8,20.4,0,610000,0.1,1.1,3.3,19.1, , ,76.4,48.8,51.2,220,470.5,474
4380,2008,City On A Hill Charter Public (District),4370000,37,78.4,13.5,0,0,8.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,44,380.5,378
4381,2008,Clinton,640000,119,94.1,1.7,0.8,0.8,2.5,0,640000,0,1.1,3.4,20.2, , ,75.2,48.2,51.8,91,489.5,500
4382,2008,Codman Academy Charter Public (District),4380000,13,38.5,53.8,7.7,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,10,380.5,399
4383,2008,Cohasset,650000,78,92.3,2.6,0,0,5.1,0,650000,0.1,0.6,3,0.9, , ,95.4,48.5,51.5,82,560,579
4384,2008,Concord-Carlisle,6400000,293,94.9,3.1,0,0.7,1.4,0,6400000,0,2.5,5.8,1.7, , ,89.9,53.7,46.3,310,595.5,610
4385,2008,Danvers,710000,245,86.9,0.8,0,4.1,8.2,0,710000,0.2,1.3,0.5,1.7, , ,96.3,52.4,47.6,192,512.5,527
4386,2008,Dartmouth,720000,326,90.5,2.8,0,0.9,4.9,0.9,720000,0.4,2.2,1.4,0.8, , ,95.3,48.9,51.1,227,505.5,542
4387,2008,Dedham,730000,199,87.4,4,0,2.5,6,0,730000,0.6,2.5,3.8,4.4, , ,88.7,50.1,49.9,150,498.5,523
4388,2008,Dennis-Yarmouth,6450000,236,77.5,7.6,0.4,2.5,11.9,0,6450000,1,1.4,4.8,3.3, , ,89.5,47.9,52.1,160,492.5,503
4389,2008,Dighton-Rehoboth,6500000,253,92.1,0,0,1.6,6.3,0,6500000,0.1,1.1,0.7,0.7, , ,97.4,47.9,52.1,178,504.5,514
4390,2008,Douglas,770000,97,89.7,4.1,0,1,5.2,0,770000,0,0.4,0.4,0.7, , ,98.4,49.2,50.8,75,487.5,489
4391,2008,Dover-Sherborn,6550000,133,99.2,0.8,0,0,0,0,6550000,0.3,2.4,1.8,1, , ,94.5,50,50,146,591,620
4392,2008,Dracut,790000,267,87.3,0.7,1.5,2.2,8.2,0,790000,0.2,3.3,1.1,1.7, , ,93.6,47.5,52.5,195,499,507
4393,2008,Dudley-Charlton Reg,6580000,292,91.8,3.1,0.3,2.4,2.4,0,6580000,0.1,0.2,0.3,0.9, , ,98.5,50,50,229,512.5,511
4394,2008,Duxbury,820000,220,94.1,0.9,0.9,0.9,3.2,0,820000,0.1,0.9,0.5,0.6, , ,97.9,47.6,52.4,215,543,555
4395,2008,East Bridgewater,830000,170,93.5,1.8,0,0,4.7,0,830000,0,0.4,1.8,0.5, , ,97.3,49.4,50.6,149,505.5,515
4396,2008,East Longmeadow,870000,217,95.4,2.8,0,0.5,1.4,0,870000,0.1,1.2,2.7,0.9, , ,95.2,49.3,50.7,176,484.5,504
4397,2008,Easthampton,860000,124,89.5,4.8,0,1.6,4,0,860000,0.2,4,1.4,3.3, , ,91,49.1,50.9,74,479,502
4398,2008,Easton,880000,232,96.6,0.4,0,0.4,2.6,0,880000,0.1,2.5,2.7,1.7, , ,92.9,48.4,51.6,215,534,544
4399,2008,Essex Agricultural Technical,9130000,98,92.9,1,0,1,5.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,48,455.5,463
4400,2008,Everett,930000,332,79.2,3,1.5,1.5,13.6,1.2,930000,0.1,5.9,9.9,15.4, , ,68.7,49.8,50.2,207,438,459
4401,2008,Fairhaven,940000,149,85.9,2.7,0,2,9.4,0,940000,0.3,0.4,1.8,0.5, , ,97.1,49.2,50.8,106,506.5,525
4402,2008,Fall River,950000,679,59.1,4.7,2.4,3.7,29.9,0.3,950000,0.5,4.9,8.3,9.6, , ,76.7,48.7,51.3,212,468,465
4403,2008,Falmouth,960000,291,87.3,1.7,0,1.7,9.3,0,960000,1.4,1,3.4,2.3, , ,91.9,49.3,50.7,218,519,534
4404,2008,Fitchburg,970000,287,78.4,4.5,0.7,0.7,15.7,0,970000,0.4,9.5,6.6,32.5, , ,51,49.8,50.2,152,470,472
4405,2008,Four Rivers Charter Public (District),4130000,26,92.3,0,0,3.8,3.8,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,20,496.5,495
4406,2008,Foxborough,990000,197,91.9,4.1,0,0,4.1,0,990000,0,1.8,2.3,1.2, , ,94.7,49.5,50.5,166,537,547
4407,2008,Foxborough Regional Charter (District),4460000,34,82.4,14.7,0,0,0,2.9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,29,508,485
4408,2008,Framingham,1000000,437,93.1,4.3,0,0,2.5,0,1000000,0.3,6.2,7.4,18, , ,68.1,50,50,378,505,542
4409,2008,Francis W. Parker Charter Essential (District),4780000,52,100,0,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,53,578.5,537
4410,2008,Franklin,1010000,371,96.5,1.3,0,0,2.2,0,1010000,0.4,2.3,1,0.9, , ,95.4,49.3,50.7,342,529,536
4411,2008,Franklin County Regional Vocational Technical,8180000,126,95.2,0.8,0.8,0.8,2.4,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,25,471.5,466
4412,2008,Freetown-Lakeville,6650000,180,89.4,3.3,0,1.1,4.4,1.7,6650000,0.1,0.2,1.1,0.4, , ,98.2,49.6,50.4,144,515.5,516
4413,2008,Frontier,6700000,115,91.3,0.9,0,5.2,2.6,0,6700000,0.1,2.4,1.6,1.4, , ,94.5,50.6,49.4,87,516,514
4414,2008,Gardner,1030000,189,77.8,7.4,0,3.2,11.6,0,1030000,0.6,2.5,3.3,6.7, , ,86.8,50.2,49.8,131,496.5,502
4415,2008,Gateway,6720000,99,83.8,5.1,0,3,8.1,0,6720000,0.4,0.1,0.4,1.3, , ,97.8,50.9,49.1,54,493,486
4416,2008,Georgetown,1050000,89,91,1.1,0,0,7.9,0,1050000,0.2,1.2,0.4,1.3, , ,96.9,49.1,50.9,68,549,564
4417,2008,Gill-Montague,6740000,89,73,4.5,0,3.4,19.1,0,6740000,0.6,1,1.8,5.2, , ,91.3,49.2,50.8,33,498,488
4418,2008,Gloucester,1070000,262,86.6,3.8,1.1,2.3,6.1,0,1070000,0.1,1,1.3,2.8, , ,94.8,48,52,174,492.5,488
4419,2008,Grafton,1100000,139,87.8,2.2,0,2.9,7.2,0,1100000,0.9,2.8,1.1,1.9, , ,93.4,47.9,52.1,121,522.5,537
4420,2008,Granby,1110000,78,97.4,1.3,0,1.3,0,0,1110000,0,0.7,1.1,0.7, , ,97.5,51.5,48.5,52,485,512
4421,2008,Greater Fall River Regional Vocational Technical,8210000,301,93,3,0,0.3,3.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,71,447.5,456
4422,2008,Greater Lawrence Regional Vocational Technical,8230000,346,76.9,6.1,2,0.9,13.3,0.9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,86,383.5,407
4423,2008,Greater Lowell Regional Vocational Technical,8280000,432,92.6,2.5,0.2,0,4.6,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,81,440.5,464
4424,2008,Greater New Bedford Regional Vocational Technical,8250000,427,87.6,4.7,0.2,0.7,6.8,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,154,416,425
4425,2008,Greenfield,1140000,114,79.8,6.1,1.8,2.6,9.6,0,1140000,0.3,2.2,3.4,7.9, , ,86.1,48.4,51.6,65,474,503
4426,2008,Groton-Dunstable,6730000,189,95.8,2.1,0,0,2.1,0,6730000,0.1,2.5,0.4,0.5, , ,96.5,47.1,52.9,188,545.5,571
4427,2008,Hadley,1170000,36,97.2,2.8,0,0,0,0,1170000,0,2.9,1.5,3.5, , ,92,49.5,50.5,29,546.5,569
4428,2008,Hamilton-Wenham,6750000,172,95.9,1.7,0.6,0,1.7,0,6750000,0.1,2.7,0.8,0.7, , ,95.7,49.9,50.1,163,560.5,567
4429,2008,Hampden-Wilbraham,6800000,329,92.7,1.5,0,2.4,3,0.3,6800000,0.1,2,2.1,1.1, , ,94.7,48.1,51.9,257,524,542
4430,2008,Hampshire,6830000,109,93.6,1.8,0,0.9,3.7,0,6830000,0.1,0.1,0.2,0.7, , ,98.8,53.3,46.7,88,520,526
4431,2008,Hanover,1220000,155,96.8,1.3,0,0.6,1.3,0,1220000,0,1.2,0.9,0.4, , ,97.6,49.7,50.3,148,502,523
4432,2008,Harvard,1250000,96,94.8,1,0,1,3.1,0,1250000,0,4.1,1,1.4, , ,93.5,51.2,48.8,92,602,599
4433,2008,Harwich,1260000,100,90,3,1,1,5,0,1260000,0.4,0.7,2.2,1.4, , ,95.3,47.6,52.4,76,517,530
4434,2008,Hatfield,1270000,29,93.1,3.4,0,0,3.4,0,1270000,0,2.1,0.2,0.8, , ,96.8,46.8,53.2,24,516.5,539
4435,2008,Haverhill,1280000,491,70.9,10.2,0.6,4.3,14.1,0,1280000,0,1.8,3,16.7, , ,78.6,48.4,51.6,257,485.5,500
4436,2008,Health Careers Academy Charter (District),4520000,62,91.9,0,0,1.6,6.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,56,410,397
4437,2008,Hingham,1310000,267,98.1,0,0,0,1.9,0,1310000,0,1.9,1.1,1.1, , ,95.9,49.3,50.7,258,557.5,572
4438,2008,Holbrook,1330000,64,82.8,4.7,0,1.6,10.9,0,1330000,0.2,3.2,8.3,3.9, , ,84.3,48.4,51.6,47,460.5,484
4439,2008,Holliston,1360000,224,96,2.7,0,0,1.3,0,1360000,0.1,1.9,1.3,1.2, , ,95.6,48.9,51.1,227,550.5,582
4440,2008,Holyoke,1370000,472,53,10.4,2.1,3.8,29.9,0.8,1370000,0,0.9,3.5,72.6, , ,22.8,48.4,51.6,136,449.5,473
4441,2008,Hopedale,1380000,75,96,0,0,2.7,1.3,0,1380000,0.2,2.3,1.4,1.6, , ,94.6,49.5,50.5,72,518,538
4442,2008,Hopkinton,1390000,234,96.6,0.9,0,0.9,1.7,0,1390000,0,2.4,0.8,0.8, , ,95.9,49.2,50.8,217,545.5,542
4443,2008,Hudson,1410000,187,92,2.1,0,2.1,3.7,0,1410000,0.3,1.5,1.4,3.2, , ,93.5,47.8,52.2,165,514.5,522
