...1,Year,District Name,District Code_x,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,District Code_y,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Tests Taken,Reading / Writing,Math,Student / Teacher Ratio,Low Income %.y
4162,2009,hopedale,1380000,73,93.2,2.7,0,1.4,2.7,0,1380000,0.2,2.3,1.3,2.1,NA,NA,94.1,49.8,50.2,51,554.5,559,11.2,21.8
4163,2009,hopkinton,1390000,220,96.8,0.9,0,0.5,1.8,0,1390000,0.1,2.4,0.9,1,NA,NA,95.6,49.3,50.7,187,545,552,14.3,7
4164,2009,hudson,1410000,191,85.3,6.8,0,2.1,5.8,0,1410000,0,1.9,1.5,3.5,NA,NA,93.1,48.3,51.7,143,509.5,520,10,35.6
4165,2009,hull,1420000,90,84.4,6.7,0,3.3,5.6,0,1420000,0.8,0.7,1.7,1.8,NA,NA,95,47.9,52.1,63,482.5,490,9.6,33.4
4166,2009,ipswich,1440000,162,91.4,3.1,0,1.2,4.3,0,1440000,0.1,2.2,1.3,1.3,NA,NA,95.1,51.7,48.3,117,533.5,527,9.9,18.9
4167,2009,king philip,6900000,251,92.8,3.6,0,0.4,3.2,0,6900000,0.1,1.7,1.1,0.6,NA,NA,96.5,53.1,46.9,210,550,543,13.1,16.4
4168,2009,lawrence,1490000,656,49.8,16,2.9,2.7,28.5,0,1490000,0.1,3,2.4,85.4,NA,NA,9.1,48.4,51.6,306,383.5,397,11.3,85.1
4169,2009,lee,1500000,80,80,6.3,0,1.3,12.5,0,1500000,1.3,1.7,0.8,7.7,NA,NA,88.5,49.3,50.7,42,496,488,8.9,41.2
4170,2009,leicester,1510000,128,88.3,0.8,0,4.7,6.3,0,1510000,0.4,1.6,2.2,1.8,NA,NA,94,48.5,51.5,91,498.5,494,12.2,39.9
4171,2009,lenox,1520000,61,96.7,1.6,0,0,1.6,0,1520000,0,1.2,0.7,2.9,NA,NA,95.2,50.9,49.1,48,561,547,9.6,24.3
4172,2009,leominster,1530000,379,86.5,2.9,1.3,2.6,6.6,0,1530000,0.3,4,5.2,19.7,NA,NA,70.8,47.9,52.1,230,482,494,13.7,54.5
4173,2009,lexington,1550000,462,95.2,3.5,0,0.4,0.9,0,1550000,0.1,19.6,4.6,2.1,NA,NA,73.6,49.3,50.7,427,621,641,10.5,8.5
4174,2009,lincoln-sudbury,6950000,392,96.2,2.6,0,0.8,0.5,0,6950000,0,3.5,5.3,1.1,NA,NA,90,50.2,49.8,351,598,616,11.4,9.2
4175,2009,littleton,1580000,100,93,1,1,0,5,0,1580000,0.1,2.3,0.3,1,NA,NA,96.4,51.1,48.9,82,531,536,13.6,9.6
4176,2009,longmeadow,1590000,235,97,1.3,0,0.4,1.3,0,1590000,0.1,5.4,2.8,0.9,NA,NA,90.9,47.2,52.8,184,558,578,11.3,11.9
4177,2009,lowell,1600000,685,73.6,10.9,1.3,2.6,11.4,0.1,1600000,0.2,29.3,6,21.5,NA,NA,43,48.2,51.8,398,455.5,477,12.3,72.3
4178,2009,ludlow,1610000,274,88,2.9,1.5,0.7,6.6,0.4,1610000,0.2,0.7,1.2,3,NA,NA,95,48.6,51.4,156,470,499,11.6,38.7
4179,2009,lunenburg,1620000,130,95.4,3.1,0,0,1.5,0,1620000,0.3,1.9,0.9,1.4,NA,NA,95.5,48.2,51.8,114,520.5,546,13.9,24.7
4180,2009,lynn,1630000,970,73.8,8.7,1.3,3.1,13.1,0,1630000,0.3,11.5,15.9,36.1,NA,NA,36.3,48.2,51.8,456,424,445,12.2,73.5
4181,2009,lynnfield,1640000,148,95.9,2,0,2,0,0,1640000,0.5,3,1.8,1.2,NA,NA,93.5,47.7,52.3,114,551.5,578,13.7,10.1
4182,2009,malden,1650000,348,81.9,6.9,0.9,2.3,8,0,1650000,0.3,20.6,18.4,10,NA,NA,50.7,48.5,51.5,266,465.5,490,13.6,60.7
4183,2009,manchester essex regional,6980000,89,96.6,0,0,1.1,2.2,0,6980000,0,0.4,0.6,0,NA,NA,99,50.4,49.6,82,560.5,566,9.6,13.4
4184,2009,mansfield,1670000,325,95.7,0.6,0,1.8,1.8,0,1670000,0.2,1.9,3,0.8,NA,NA,94.1,47.2,52.8,239,548.5,566,11.4,19.6
4185,2009,marblehead,1680000,225,89.3,2.2,0,0.9,7.6,0,1680000,0.2,1.6,3.2,1.7,NA,NA,93.3,48.7,51.3,183,560.5,583,10.6,13
4186,2009,marlborough,1700000,243,88.9,4.9,0,2.1,4.1,0,1700000,0.3,3.7,3.1,23.8,NA,NA,69.2,48.9,51.1,183,497.5,517,11.5,58.3
4187,2009,marshfield,1710000,289,92.7,2.8,1,1,2.4,0,1710000,0.3,0.8,0.6,0.9,NA,NA,97.4,48.5,51.5,224,508,526,11.3,18.8
4188,2009,marthas vineyard,7000000,188,96.8,1.1,0,1.1,1.1,0,7000000,4.1,0.6,2.5,7.8,NA,NA,85,46.8,53.2,160,534,532,NA,NA
4189,2009,masconomet,7050000,356,98,1.4,0,0.3,0.3,0,7050000,0,0.9,0.5,0.7,NA,NA,97.8,51.2,48.8,307,542.5,567,11.7,10.5
4190,2009,mashpee,1720000,139,84.2,2.9,0,0.7,12.2,0,1720000,5.4,1.2,3.7,1.8,NA,NA,87.9,49,51,82,462,470,10.6,40.8
4192,2009,maynard,1740000,78,89.7,2.6,1.3,2.6,3.8,0,1740000,0.1,1.9,1.7,4.4,NA,NA,91.9,47.4,52.6,61,506,527,10.4,25.5
4193,2009,medfield,1750000,214,98.1,0.5,0,0.9,0.5,0,1750000,0.1,2.7,0.5,0.8,NA,NA,95.9,50,50,192,577,592,12,8
4194,2009,medford,1760000,344,89,4.4,0.9,1.7,4.1,0,1760000,0.6,6.1,16.1,7.9,NA,NA,69.3,48.1,51.9,244,487.5,496,10.3,38.2
4195,2009,medway,1770000,201,97.5,0,0,1,1.5,0,1770000,0.1,1.4,0.8,0.7,NA,NA,97,49.6,50.4,182,557.5,572,13.5,16.1
4196,2009,melrose,1780000,206,95.1,0,0.5,1,3.4,0,1780000,0.4,2.8,4.8,2.1,NA,NA,89.8,49.2,50.8,154,513.5,520,13.7,15.7
4197,2009,mendon-upton,7100000,172,95.3,2.9,0,1.2,0.6,0,7100000,0.5,0.8,0.4,0.9,NA,NA,97.3,48.8,51.2,136,536.5,548,12.9,14.6
4198,2009,methuen,1810000,476,81.7,4.6,0.6,5.5,7.4,0.2,1810000,0.5,2.8,1.8,17.9,NA,NA,77,48.6,51.4,268,470.5,484,12.1,54.3
4199,2009,middleborough,1820000,206,88.3,3.4,0,1.9,5.8,0.5,1820000,0.1,1,2.6,1.3,NA,NA,94.9,47.8,52.2,106,506.5,509,14,40.7
4200,2009,milford,1850000,273,88.6,3.7,0,0.7,7,0,1850000,0.2,2.5,2.2,8.8,NA,NA,86.3,48.1,51.9,198,485.5,504,11.2,54.1
4201,2009,millbury,1860000,137,92,3.6,0,2.9,1.5,0,1860000,0.7,1.5,1.9,2.2,NA,NA,93.7,47.7,52.3,90,476.5,503,12.6,33.6
4202,2009,millis,1870000,77,90.9,2.6,0,0,6.5,0,1870000,0.2,3.1,1.3,1.4,NA,NA,93.9,50.1,49.9,71,545.5,542,11.6,17.5
4203,2009,milton,1890000,227,94.3,2.6,0,0.9,1.8,0.4,1890000,0,3.9,18.4,2.4,NA,NA,75.2,48,52,222,517,521,12.7,13.3
4204,2009,minuteman regional vocational technical,8300000,131,91.6,2.3,0,3.1,3.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,65,458.5,482,8.3,19.8
4205,2009,mohawk trail,7170000,91,83.5,4.4,0,5.5,6.6,0,7170000,0.6,0.7,1.5,0.9,NA,NA,96.3,46.2,53.8,55,496.5,511,11.5,46.3
4206,2009,monson,1910000,102,89.2,1,0,1,8.8,0,1910000,0,0.5,1.3,1.7,NA,NA,96.6,50.5,49.5,56,500.5,513,9.2,39.9
4207,2009,montachusett regional vocational technical,8320000,303,93.1,1.7,0,1,4,0.3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,113,454.5,473,12,30.7
4208,2009,mount greylock,7150000,92,84.8,5.4,0,1.1,8.7,0,7150000,0.1,2.3,1.6,1.9,NA,NA,94,49.5,50.5,77,578,574,11,25.4
4210,2009,nantucket,1970000,85,96.5,0,0,0,2.4,1.2,1970000,0.2,0.9,9.7,5.7,NA,NA,83.5,48.3,51.7,78,496,514,10.5,34.6
4211,2009,narragansett,7200000,104,75,3.8,0,5.8,14.4,1,7200000,0.1,0.5,1.1,1,NA,NA,97.4,49.3,50.7,49,471.5,491,14.8,36.5
4212,2009,nashoba,7250000,193,95.9,1.6,0.5,1.6,0.5,0,7250000,0.1,2.4,1.1,2.9,NA,NA,93.6,47.8,52.2,172,557.5,576,12.3,12.7
4213,2009,nashoba valley regional vocational technical,8520000,102,94.1,3.9,0,1,1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,35,463.5,501,11.5,31.4
4214,2009,natick,1980000,278,93.9,4,0.4,1.4,0.4,0,1980000,0.3,4.9,3,2.1,NA,NA,89.7,48.2,51.8,213,540.5,553,11.6,14.1
4215,2009,nauset,6600000,227,92.1,2.6,0.4,1.8,3.1,0,6600000,0.1,1.1,1.3,1.3,NA,NA,96.2,49.9,50.1,165,537,545,9.8,30.9
4216,2009,needham,1990000,305,97.4,1,0.3,0.3,1,0,1990000,0.1,6,3.3,2.5,NA,NA,88.1,48.1,51.9,279,586.5,597,12.3,7.8
4217,2009,new bedford,2010000,619,61.2,13.2,1.9,2.3,21,0.3,2010000,0.4,0.9,15.1,20,NA,NA,63.6,48.5,51.5,299,433,446,12.1,79.8
4219,2009,newburyport,2040000,161,96.3,1.2,0,1.2,1.2,0,2040000,0.4,1.4,1,1.3,NA,NA,95.8,47.8,52.2,136,555.5,571,10.1,12.8
4220,2009,newton,2070000,845,96.3,1.7,0,0,2,0,2070000,0.1,12.5,5.4,3.4,NA,NA,78.6,48.7,51.3,767,604.5,619,11.1,13.4
4221,2009,norfolk county agricultural,9150000,91,100,0,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,79,474,495,10.1,21.3
4222,2009,north adams,2090000,117,77.8,6,1.7,0.9,13.7,0,2090000,0.9,1.4,4.4,3.8,NA,NA,89.6,51.2,48.8,71,460,463,9.6,71.4
4223,2009,north andover,2110000,304,98,1,0,0,1,0,2110000,0.5,6.1,0.9,3.1,NA,NA,89.4,47.7,52.3,236,529,561,13.3,22.1
4224,2009,north attleborough,2120000,288,89.9,3.8,0,1.7,4.5,0,2120000,0.3,2.5,1.5,1.3,NA,NA,94.3,47.5,52.5,229,515.5,533,13,25.5
4225,2009,north brookfield,2150000,47,91.5,0,0,2.1,6.4,0,2150000,1,0.3,1.5,0.8,NA,NA,96.4,52.6,47.4,22,478.5,510,10.3,47.9
4227,2009,north middlesex,7350000,264,93.2,2.7,0,1.5,2.7,0,7350000,0.1,0.8,0.5,0.8,NA,NA,97.9,49.1,50.9,219,502.5,517,12.5,26.8
4228,2009,north reading,2170000,168,94,2.4,0,1.8,1.8,0,2170000,0.7,2.2,0.4,0.5,NA,NA,96.2,48.8,51.2,130,535,550,11.2,11
4229,2009,north shore regional vocational technical,8540000,95,97.9,0,0,1.1,1.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,52,435.5,438,NA,NA
4230,2009,northampton,2100000,206,94.2,1,0.5,1,3.4,0,2100000,0.4,4.8,5.1,11.3,NA,NA,78.4,49.8,50.2,168,560,565,10.4,31.5
4231,2009,northampton-smith vocational agricultural,4060000,119,89.9,0.8,0,0.8,7.6,0.8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,8.9,38
4232,2009,northboro-southboro,7300000,342,96.8,1.2,0,0.6,1.5,0,7300000,0.1,5.6,1.4,1.2,NA,NA,91.8,49.4,50.6,293,559,576,10.9,13
4233,2009,northbridge,2140000,148,85.8,5.4,0,1.4,7.4,0,2140000,0.3,0.7,2.1,2.9,NA,NA,94,48.1,51.9,97,507.5,502,12.6,38.4
4234,2009,northeast metropolitan regional vocational technical,8530000,263,93.5,2.3,0,0.4,3.4,0.4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,135,405.5,432,11.2,50.3
4235,2009,northern berkshire regional vocational technical,8510000,114,95.6,0,0,0.9,3.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,43,445.5,461,10.7,44
4236,2009,norton,2180000,155,82.6,2.6,0,3.2,11.6,0,2180000,0.2,0.9,1.5,0.6,NA,NA,96.8,47.8,52.2,98,504.5,511,12.7,25.6
4237,2009,norwell,2190000,152,98.7,0.7,0,0,0.7,0,2190000,0,2.6,1,0.9,NA,NA,95.5,48.6,51.4,138,538,557,12.9,5.8
4238,2009,norwood,2200000,249,86.7,3.6,0,1.2,8.4,0,2200000,0.1,5,6.9,4.1,NA,NA,83.9,49.6,50.4,199,498.5,513,10.7,40.7
4239,2009,old colony regional vocational technical,8550000,135,97.8,0,0,0.7,1.5,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,59,443,473,8.9,21.7
4240,2009,old rochester,7400000,152,94.1,2,1.3,0,2.6,0,7400000,0,0.5,2.6,1,NA,NA,95.9,51.8,48.2,116,517.5,527,11.6,24.1
4241,2009,oxford,2260000,113,84.1,3.5,0,3.5,8,0.9,2260000,0.2,1.8,2,3.9,NA,NA,92.1,47.2,52.8,72,461,482,11.9,46.3
4242,2009,palmer,2270000,103,84.5,3.9,0,2.9,8.7,0,2270000,0.2,1.6,1.1,1.8,NA,NA,95.3,49.1,50.9,73,499.5,525,10.6,58.6
4243,2009,pathfinder regional vocational technical,8600000,134,74.6,14.9,1.5,0,9,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,17,430,446,8.9,42.8
4244,2009,peabody,2290000,460,81.1,6.1,0,2.8,10,0,2290000,0.1,1.7,1.9,8.1,NA,NA,88.3,49,51,288,485,506,12.2,44.7
4245,2009,pembroke,2310000,209,94.7,1.4,0,0.5,3.3,0,2310000,0,1.5,0.9,0.2,NA,NA,97.5,49.5,50.5,149,501,516,12.9,18
4246,2009,pentucket,7450000,211,90,4.7,0,2.4,2.8,0,7450000,0,0.8,0.5,0.9,NA,NA,97.8,49.4,50.6,159,535.5,536,12.1,16.6
4247,2009,pioneer valley,7500000,62,90.3,1.6,0,4.8,3.2,0,7500000,0,1.1,0.9,0.8,NA,NA,97.2,48.7,51.3,46,491.5,476,10.6,31
4249,2009,pittsfield,2360000,487,76,5.3,0.2,6.6,11.9,0,2360000,0.2,1.6,10.2,4.6,NA,NA,83.5,48.2,51.8,220,493.5,508,9.5,65.5
4250,2009,plymouth,2390000,600,86.2,4.3,0,3.8,5.7,0,2390000,0.3,1,2.9,1.9,NA,NA,93.9,48,52,363,495.5,510,11.2,31.5
4252,2009,provincetown,2420000,16,93.8,0,0,0,6.3,0,2420000,0.8,0.8,7.3,6.5,NA,NA,84.7,49.2,50.8,19,432.5,427,7.2,48.9
4253,2009,quabbin,7530000,222,85.6,4.1,0,1.4,8.6,0.5,7530000,0.3,0.6,1.3,1.6,NA,NA,96.1,49.2,50.8,165,504,508,14.5,35.8
4254,2009,quaboag regional,7780000,74,93.2,2.7,0,1.4,2.7,0,7780000,0.5,0.7,0.7,1,NA,NA,97.1,51.1,48.9,48,503.5,535,12.5,43.2
4255,2009,quincy,2430000,603,88.9,4,0.3,1,5.8,0,2430000,0.4,27.3,4.3,3.8,NA,NA,64.1,47.7,52.3,427,457.5,518,12.8,47.2
4256,2009,ralph c mahar,7550000,96,87.5,4.2,0,2.1,6.3,0,7550000,0.6,1.3,2.3,2.1,NA,NA,93.7,49.1,50.9,48,492,521,8.4,57.9
4257,2009,randolph,2440000,187,70.6,4.3,1.6,6.4,15.5,1.6,2440000,0.3,14.2,45,6.9,NA,NA,33.6,46.3,53.7,120,446.5,424,11,60.7
4258,2009,reading,2460000,302,94,2.6,0,1.7,1.7,0,2460000,0.3,3.2,1.3,0.8,NA,NA,94.4,48.8,51.2,243,538,563,12.9,10.8
4259,2009,revere,2480000,340,71.5,11.2,0,2.6,14.4,0.3,2480000,0.3,9.1,4.9,26.2,NA,NA,59.6,48.1,51.9,200,445.5,464,11.4,65.2
4260,2009,rockland,2510000,173,83.8,2.9,0.6,1.7,11,0,2510000,0.3,1.5,3.4,3.5,NA,NA,91.2,48.3,51.7,100,490,504,12.2,47.2
4261,2009,rockport,2520000,84,89.3,3.6,0,2.4,4.8,0,2520000,0.3,1.5,0.6,1.4,NA,NA,96.3,47.8,52.2,56,504.5,501,8.2,26.5
4263,2009,salem,2580000,288,78.5,5.9,1.7,1.7,12.2,0,2580000,0.3,3,5.1,29.7,NA,NA,61.8,49.2,50.8,162,450.5,465,10.6,62.2
4265,2009,sandwich,2610000,248,94,2.4,0,0.8,2.8,0,2610000,0.1,1.2,0.5,0.4,NA,NA,97.8,48.1,51.9,197,532,540,11,24.2
4266,2009,saugus,2620000,218,85.3,4.1,0,1.8,8.7,0,2620000,0.2,2.6,1.4,2.3,NA,NA,93.4,49.4,50.6,150,482,496,14.3,46.6
4267,2009,scituate,2640000,187,91.4,5.9,0,0,2.7,0,2640000,0,0.4,2.9,0.3,NA,NA,96.4,50,50,159,525.5,543,11.6,11.8
4268,2009,seekonk,2650000,150,87.3,4.7,0,0.7,6.7,0.7,2650000,0.5,1.5,1.1,1.2,NA,NA,95.6,48.1,51.9,98,487.5,504,11.6,20.3
4269,2009,sharon,2660000,250,94.8,3.2,0,0.4,1.6,0,2660000,0,8.2,5.1,1.2,NA,NA,85.5,50.7,49.3,214,585,593,12.6,12
4270,2009,shawsheen valley regional vocational technical,8710000,288,94.4,0.7,0,1.7,2.8,0.3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,102,449,467,9.9,23.4
4271,2009,shrewsbury,2710000,386,95.1,2.1,0,0.8,2.1,0,2710000,0.3,11.8,1.8,3,NA,NA,83,49.9,50.1,335,544.5,564,13.5,17.7
4272,2009,silver lake,7600000,243,96.3,0.8,0,0.4,2.5,0,7600000,0,0.5,1.2,0.3,NA,NA,97.9,47.1,52.9,172,493,503,12.4,22.8
4273,2009,somerset,2730000,243,94.7,0,0.8,0.8,3.7,0,2730000,0.2,1.4,1.4,0.6,NA,NA,96.4,49.6,50.4,195,496,519,12.1,31.4
4274,2009,somerville,2740000,307,79.2,6.5,0,1,13,0.3,2740000,0.3,8.1,15.6,30.9,NA,NA,45.1,48.4,51.6,164,464,477,11.2,48.3
4275,2009,south hadley,2780000,178,90.4,3.4,0,2.2,3.4,0.6,2780000,0.3,1.7,2.7,4.8,NA,NA,90.4,48.9,51.1,94,524.5,544,10.8,35.8
4276,2009,south middlesex regional vocational technical,8290000,105,81.9,9.5,0,1,7.6,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,39,393.5,405,9.5,52.2
4278,2009,south shore regional vocational technical,8730000,135,95.6,1.5,0,0,3,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,49,437.5,478,10.4,28.5
4279,2009,southbridge,2770000,102,60.8,12.7,1,6.9,18.6,0,2770000,0,1.7,2.1,35.3,NA,NA,60.9,48.5,51.5,39,432,439,11,81.6
4280,2009,southeastern regional vocational technical,8720000,268,86.2,3.4,1.5,1.1,7.1,0.7,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,117,398,408,12.4,44.8
4281,2009,southern berkshire,7650000,50,98,0,0,0,2,0,7650000,0.2,0.7,2.7,1.4,NA,NA,95,49.7,50.3,35,513,503,8,38.1
4282,2009,southern worcester county regional vocational technical,8760000,241,90.9,2.1,0,1.2,5.4,0.4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,74,453,479,NA,NA
4283,2009,southwick-tolland,7660000,145,91.7,2.8,0,0.7,4.8,0,7660000,0.2,0.6,1.4,1,NA,NA,96.9,49.2,50.8,86,509,496,NA,NA
4284,2009,spencer-e brookfield,7670000,154,81.8,12.3,0,1.3,4.5,0,7670000,0.8,0.4,1.6,2.5,NA,NA,94.9,48.1,51.9,113,472,499,12.1,49.1
4285,2009,springfield,2810000,1509,59.1,10.8,2.4,3,24.7,0,2810000,0.2,2.5,27.9,49.9,NA,NA,19.5,48.5,51.5,487,412.5,413,10.9,85
4286,2009,stoneham,2840000,205,91.7,3.9,0.5,1,2.9,0,2840000,0,3.1,1.7,3,NA,NA,92.1,49.1,50.9,149,486,496,10.8,22.4
4287,2009,stoughton,2850000,290,83.8,4.5,0,2.1,9.3,0.3,2850000,0.1,3.5,10.7,3,NA,NA,82.8,47.5,52.5,202,488.5,506,11.5,45.5
4289,2009,sutton,2900000,99,90.9,5.1,0,1,3,0,2900000,0.1,0.8,0.7,0.8,NA,NA,97.6,49.6,50.4,79,525,537,13.4,18.2
4290,2009,swampscott,2910000,178,92.1,5.6,0,0,2.2,0,2910000,0.2,1.9,2.3,1.8,NA,NA,93.8,49.7,50.3,166,533,544,11,20.5
4291,2009,swansea,2920000,117,97.4,0,0,0.9,1.7,0,2920000,0.2,0.9,1.2,0.3,NA,NA,97.3,47.1,52.9,61,528,517,13.6,27.9
4292,2009,tantasqua,7700000,279,93.9,2.2,0,0.7,2.9,0.4,7700000,1.4,0.8,0.6,1.9,NA,NA,95.3,48.1,51.9,155,507.5,552,11.8,27.1
4293,2009,taunton,2930000,425,80.7,5.6,1.6,1.4,10.6,0,2930000,0.2,1.1,7.1,6.7,NA,NA,85,48.3,51.7,229,472,496,14.4,58.4
4294,2009,tewksbury,2950000,293,88.7,2.7,0,3.8,4.8,0,2950000,0,2.1,0.7,1.8,NA,NA,95.4,49.9,50.1,202,504,520,12.6,22
4295,2009,tri county regional vocational technical,8780000,194,92.3,1,0,1.5,5.2,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,77,433.5,453,NA,NA
4296,2009,triton,7730000,210,88.6,6.2,0,1,4.3,0,7730000,0.3,0.7,0.7,1.2,NA,NA,97,48.1,51.9,123,509,523,10.2,29.7
4297,2009,tyngsborough,3010000,132,94.7,1.5,0,1.5,2.3,0,3010000,0.1,3.9,0.3,1.7,NA,NA,94,48.9,51.1,91,481.5,525,12.2,25
4298,2009,upper cape cod regional vocational technical,8790000,115,90.4,1.7,0,2.6,4.3,0.9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,48,429.5,463,9.5,40.3
4299,2009,uxbridge,3040000,102,92.2,3.9,0,2,2,0,3040000,0.4,0.7,0.9,2.6,NA,NA,95.4,46.6,53.4,67,491.5,512,12.1,28.4
4300,2009,wachusett,7750000,437,92.9,2.3,0,1.6,2.7,0.5,7750000,0.3,1.6,1.1,1.2,NA,NA,95.8,48.5,51.5,379,527.5,541,14.3,16.4
4301,2009,wakefield,3050000,241,95.4,1.7,0.4,1.2,1.2,0,3050000,0.1,1.7,1.7,1.3,NA,NA,95.2,50.2,49.8,188,521.5,523,11.7,17.2
4302,2009,walpole,3070000,271,94.1,1.8,0,1.8,2.2,0,3070000,0.1,1.3,2,1.2,NA,NA,95.3,49.6,50.4,238,527.5,531,11.9,15.3
4303,2009,waltham,3080000,318,86.2,3.5,0.9,0.3,9.1,0,3080000,0.1,6.8,9.9,21,NA,NA,62.2,48.1,51.9,203,475.5,496,10.3,47.6
4304,2009,ware,3090000,71,57.7,16.9,0,11.3,14.1,0,3090000,0.2,0.6,2.1,2.9,NA,NA,94.1,48.5,51.5,23,477.5,533,12.6,64.7
4305,2009,wareham,3100000,184,85.3,3.3,0.5,2.7,8.2,0,3100000,1.1,0.8,12.5,2.3,NA,NA,83.3,46.9,53.1,120,466.5,485,11,65.9
4306,2009,watertown,3140000,120,87.5,5,0,0,7.5,0,3140000,0.6,5.5,3.4,6.9,NA,NA,83.5,48.9,51.1,89,475.5,509,10.2,35.7
4307,2009,wayland,3150000,214,98.1,0,0.5,0,1.4,0,3150000,0.1,9.8,4.3,3,NA,NA,82.8,48.5,51.5,213,604,628,11.4,8.4
4308,2009,webster,3160000,122,70.5,4.9,0,1.6,23,0,3160000,1.9,1.6,4.2,8.6,NA,NA,83.6,49.4,50.6,69,449.5,467,11.7,70.3
4309,2009,wellesley,3170000,301,97,1.3,0,0.3,1.3,0,3170000,0.2,6.6,4,2.3,NA,NA,87,49.4,50.6,286,614,625,10.5,8.3
4310,2009,west boylston,3220000,80,96.3,1.3,0,1.3,1.3,0,3220000,0.3,1,0.4,1.8,NA,NA,96.6,51.9,48.1,67,520.5,528,11.3,31.5
4311,2009,west bridgewater,3230000,100,98,0,0,1,1,0,3230000,0.2,1.7,1.9,0.8,NA,NA,95.4,49.2,50.8,84,480,501,13.6,25.6
4312,2009,west springfield,3320000,281,73,7.5,1.4,4.6,13.5,0,3320000,0.3,2.5,3.1,10.3,NA,NA,83.8,48.1,51.9,130,507,516,11.6,57.3
4313,2009,westborough,3210000,253,96,1.2,0.4,0,2.4,0,3210000,0.1,11.8,1.4,4,NA,NA,82.8,48.9,51.1,236,586,611,11.6,15.8
4314,2009,westfield,3250000,493,85,3.2,0.2,1.8,9.7,0,3250000,0.1,1.2,1.4,8.1,NA,NA,89.2,46.6,53.4,208,492,510,11.5,49.4
4315,2009,westford,3260000,374,98.9,0.5,0,0.3,0.3,0,3260000,0.1,9.4,0.4,0.7,NA,NA,89.4,48.1,51.9,350,584.5,602,12.1,8.6
4316,2009,weston,3300000,158,98.1,1.3,0,0,0.6,0,3300000,0.1,10.8,6.3,1.4,NA,NA,81.3,48.7,51.3,158,616,623,11.7,7.3
4317,2009,westport,3310000,126,77.8,4.8,2.4,3.2,11.9,0,3310000,0.1,0.4,0.8,1,NA,NA,97.7,48.2,51.8,63,474,485,12.1,34.5
4318,2009,westwood,3350000,204,98,1.5,0,0.5,0,0,3350000,0.3,4.4,1.9,1,NA,NA,92.3,49.2,50.8,184,578.5,600,12.1,7.9
4319,2009,weymouth,3360000,466,81.5,6.7,0,2.4,9.4,0,3360000,0.6,2.6,3.4,3.9,NA,NA,89.5,48.1,51.9,240,486.5,506,12.3,40.5
4320,2009,whitman-hanson,7800000,286,88.1,3.1,0.7,1,7,0,7800000,0.1,0.4,2.6,1.3,NA,NA,95.6,49,51,197,495,516,13.7,30.5
4321,2009,whittier regional vocational technical,8850000,223,95.5,0.9,0,0.4,3.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,85,441,466,10.3,38.3
4322,2009,wilmington,3420000,222,94.6,1.4,0.5,0,3.6,0,3420000,0.9,2.7,0.5,0.9,NA,NA,94.9,49.3,50.7,177,518,534,10.5,14.8
4323,2009,winchendon,3430000,95,74.7,10.5,0,2.1,12.6,0,3430000,0.2,1,1.6,3.2,NA,NA,93.9,49.5,50.5,36,494.5,480,13.4,56.8
4324,2009,winchester,3440000,250,97.2,1.6,0,0.4,0.8,0,3440000,0.1,7,1,1.4,NA,NA,90.5,48.7,51.3,247,597,616,12.6,7.2
4325,2009,winthrop,3460000,123,78.9,4.1,1.6,6.5,8.9,0,3460000,0,0.7,1.5,1.4,NA,NA,96.4,50.6,49.4,98,485.5,510,12.5,37.2
4326,2009,woburn,3470000,300,88,3,1,1.3,6.7,0,3470000,0,5,3.4,6.9,NA,NA,84.6,48.8,51.2,221,468,491,11.5,40.9
4327,2009,worcester,3480000,1655,72.9,7.3,1.6,4.5,13.5,0.3,3480000,0.7,8.4,12.6,31.8,NA,NA,46.5,48.5,51.5,774,438,445,11.9,71.4
4329,2008,abington,10000,124,91.1,4,0,0.8,4,0,10000,0,0.7,1.8,1.5,NA,NA,96,48.5,51.5,103,492,512,13.4,32.5
